job_title,company_name,job_location,job_salary,job_description,job_posted,posted_website,job_link
DevOps Analyst,Symend,"Calgary, AB",,"Understand requirements of data scientists that use machine learning, Snowflake and Natural Language Processing. Have strong Unix/Linux administration skills.",Today,SimplyHired,https://www.workopolis.com/job/P5lU42DvDS80lntF53XXybLDjosO6vn-SzDFWyXz3SSoZ9byPLrx7A?q=machine+learning
Software Engineer,Microsoft,"Vancouver, BC",,"You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable…",8d,SimplyHired,https://www.workopolis.com/job/NkwzKmmGChYkmQLMTyC7TuPWpEME9SASeTnWkEEQdkQFzBkKxRNirQ?q=machine+learning
"Spécialiste du développement de logiciels, du Machine Learning et Visual Analytics",Canadian National Railway,"Montréal, QC",,"Au CN, nous travaillons ensemble pour faire avancer notre entreprise - et l'Amérique du Nord -. Faites partie de notre équipe d'information et de technologie (I…",12d,SimplyHired,https://www.workopolis.com/job/7xhNUZoZ0v9S0X3WT8K8MTMiVWKIQuAIGdXlsYjFX2hytcyI4kCkVw?q=machine+learning
"Data Scientist, Video Analytics",Geotab,"Oakville, ON",,"Use Machine learning and Deep Learning packages like scikit-learn, Keras, PyTorch and Tensorflow to develop models, features, and visualize features.",,SimplyHired,https://www.workopolis.com/job/aoDNB_XNeAkgJQycGX-ak9x0YjSBTVAU_yktogx5K3a1xuQFDcX8zw?q=machine+learning
Technical Recruiter,Hopper,"Toronto, ON",,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,,SimplyHired,https://www.workopolis.com/job/9cB2ilDSKNi7JCXIWZEjWgYEyXAT0cbF48bFajmuxodrdGacnGZDpg?q=machine+learning
BI/Media Analyst,Noise,"Vancouver, BC",,"Experience with Machine Learning, Predictive Analytics, Data Modelling, etc. Ultimately the successful candidate will expand on their existing proficiencies by…",,SimplyHired,https://www.workopolis.com/job/QEzjJ1Lckywnkt1BPbJGmupRLlCcaQQaoPHt2YKiNqaPuUqQgWMu0w?q=machine+learning
Software Developer - Applied AI,Fiix,"Toronto, ON",,"Partner with machine learning engineering to support model development and deployment, including infrastructure and prediction delivery.",,SimplyHired,https://www.workopolis.com/job/9xLPNtySscX_kN1wk--qN2EyN1APFfqOAaocrFGolATrAf4WdGFZMg?q=machine+learning
Assistant or Associate Professor in single-particle cryo-EM,Université de Montréal,"Montréal, QC",,"Intelligence, machine learning and deep learning networks at the Université de Montréal through interactions. Department of Biochemistry and Molecular Medicine,…",13d,SimplyHired,https://www.workopolis.com/job/tUIrSs9J5AFx2WS9wBZ5siA7zYLhE17mWN3-L4gtKYPwNmUyPk__nA?q=machine+learning
Summer 2021 Intern - Software Engineer - CRM,Tableau,"Vancouver, BC",,"We have highly interactive UI, machine learning, and distributed system scalability challenges. To get the best candidate experience, please consider applying…",,SimplyHired,https://www.workopolis.com/job/5hNackoCeSTFXqss0fO7ka4ovpE8xCAX3qACNeLqd-ah61Hb5MpZWQ?q=machine+learning
"Administrative Assistant, Counselling Centre",Red Deer College,"Red Deer, AB",,"Proficient knowledge of office equipment i.e. phones, fax machines, photocopier, and computers. RDC also provides lifelong learning opportunities to 34,000…",6d,SimplyHired,https://www.workopolis.com/job/DWddlGDClApeQHZKm2n67hiM9_oN9uVgaOM9h7HZEuhrPQNPN_p93A?q=machine+learning
Software Developer - Microservices,Hopper,"Toronto, ON",,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,,SimplyHired,https://www.workopolis.com/job/xfMZkLEkGNC214R8CRtU2UrzKEphhQn6K7CEea4-FjE0IQ7LUsAO6A?q=machine+learning
Academic Teaching Staff Position,University of Alberta,"Edmonton, AB",,"Teach a diverse set of business analytics courses (8 sections) to undergraduate and graduate students, including introductory and elective course on business…",,SimplyHired,https://www.workopolis.com/job/p4c4FhsUIP8oX3qHeDkpWLMnSOhc3rJRKDNJ5UqFFysR96i-bQ5pwQ?q=machine+learning
PRODUCTION OPERATOR,Avalon Dairy,"Burnaby, BC",,"Grind, scrape, sand, or polish surfaces using abrasive tools or machines. Strong working mechanical knowledge of machines and tools, including their designs,…",,SimplyHired,https://www.workopolis.com/job/l6pvuBKY8l8h-pUg4LTr_XdxpnEtEGstT7Lwo156yCa7zdbvPhaoXg?q=machine+learning
Regional Director - North America (Vancouver),Echobox,"Vancouver, BC",,"Using novel machine learning techniques, we are revolutionising the publishing industry and have a track record of building things that others have ruled out as…",,SimplyHired,https://www.workopolis.com/job/s5BMrN2QXzeMptMfIv8OstgrmqlzabNZllh0Df2YZMju_nlzaneEeA?q=machine+learning
Geophysicist - Signal Processing Specialist,DATACLOUD,"Vancouver, BC",,"Our portfolio of products and services span the latest in Geo-Statistics, Geo-Physics, and advanced digital and artificial intelligence technologies, including…",,SimplyHired,https://www.workopolis.com/job/HXvnFPEemdAB8GS9mX9c4cRdQ3TgAnC9v3O2YpK7EF12qUW7SgMUHw?q=machine+learning
Technology Research and Innovation Scientist,SpaceBridge,"Montréal, QC",,"Close Familiarity with concepts such as AI, IoT, VANET, MEC, NFV, Cloud Computing, machine Learning, Virtualization, Digitization ….",,SimplyHired,https://www.workopolis.com/job/CjeKJk0MAlHMVZVGTAbn6Bh_TszJZtKrJFwAoZBh9p5fZdG1sWJfaA?q=machine+learning
Senior Data Scientist - RACE21,Teck Resources Limited,"Vancouver, BC",,"Proficient in Python for data processing, statistical analysis, machine learning and visualization and skilled in writing SQL queries.",,SimplyHired,https://www.workopolis.com/job/AajtZRByjNyvHTokGvgxH-jexmJCDKGvTg2f1f9TzQSjSbHfs6-0tw?q=machine+learning
Controls Engineer,Tesla,"Richmond Hill, ON",,"Create machine interactions with plant-wide Manufacturing Execution System (MES) to communicate product acceptability, machine status, and process variables.",,SimplyHired,https://www.workopolis.com/job/uM2y8P_u7m-2Pydy_B1xKmpJF9JAxb9C3J6JhOlyR0lW5X1VueArFA?q=machine+learning
Software Engineer,Text IQ,"Vancouver, BC",,"Experience building AI-powered products that utilize Natural Language Processing or Machine Learning. At Text IQ, we leverage state of the art unsupervised…",,SimplyHired,https://www.workopolis.com/job/Iw5h_MyZqBKoJRMSEVLBqShN9f4FOPTYB94nKqe9f_rAn47HWxD_uA?q=machine+learning
IT Co-op Students,Technical Standards & Safety Authority (TSSA),"Toronto, ON",,"We are committed to life-long learning and development. Unpack, accurately assign asset tags and catalogue 200 laptops and record asset, machine and user…",5d,SimplyHired,https://www.workopolis.com/job/xANldA_SEafU0imbx5kI3fZXAzsJWvqNXZPhhFrTUXJAT0mrpUkDUw?q=machine+learning
Food Processing Labourer,Vancouver Honey Ltd.,"Delta, BC",,Feed and unload processing machines. Clean machines and immediate work areas. Feed flattened boxes into forming machines to construct containers.,,SimplyHired,https://www.workopolis.com/job/ldd_FnneRRkcIqB91aJl_QRVoBx0Qwf7xxleVKR8dyUlNOI_uYBrqw?q=machine+learning
- Software Engineer,Paytm,"Toronto, ON",,"We apply big data, artificial intelligence and machine learning to bring the next generation of financial products and services to the Indian, Japanese and…",,SimplyHired,https://www.workopolis.com/job/ASe7WnuEgtmoosMwsHDak2W8XzQwj3W0mTp3h90Pi6Gt6ynulhsPhA?q=machine+learning
Applications Engineering Intern (12 Months),Synopsys,"Calgary, AB",,Machine learning and computer vision. Every business runs on software and defects in software create risk. We’ve curated the most powerful products and services…,12d,SimplyHired,https://www.workopolis.com/job/NTH-j4pcnUvBhrTIr7FUXrPKWg4Xzc9AdzdEim4GTQ0_aaL1MbNZlQ?q=machine+learning
Business Analyst,TickTrade,"Toronto, ON",,"We need experienced individuals who can discuss, formulate, design, document and review requirements with business and technology groups at the client site and…",,SimplyHired,https://www.workopolis.com/job/-4OD_1156Jj5KA2sKOL4Ld2DFfnDVcIJXxxBKyaQhMMzEHWfIo_zfg?q=machine+learning
Administrative Assistant,D&S Enterprise Ltd,"Surrey, BC",,"Machine, Printers, computers and telephones. Oral communication, working with others, Problem solving, Decision making, Critical thinking, Continuous learning.",,SimplyHired,https://www.workopolis.com/job/oURwlkrHh_Dqrp3kh0FBQFzUO0wJKsnQe_qhKatIDL8Z6mxU8EFcPw?q=machine+learning
Data Engineer III,HOMER,"Toronto, ON",,"Knowledge of machine learning, statistics, and data visualization solutions (e.g. Design scalable infrastructure to build, train, and deploy machine learning…",,SimplyHired,https://www.workopolis.com/job/ZMryeOq5ruXRR4AVfhFVcVx5utMzwxzCYNr8WEZ2EjvgYEHhTLEb8A?q=machine+learning
"Clinical Research Assistant - Radiation Oncology, Sunnybrook Research Institute (SB01152020)",Sunnybrook Health Sciences Centre,"Toronto, ON",,"In particular, we are interested in machine learning and image processing. We currently have an opportunity for a Temporary Full-time, 1 year term with option…",,SimplyHired,https://www.workopolis.com/job/6IKi_frLYKH1_lbYbSGXMHW1DF1lGGIPVgzywa-qsLRrW0xs6JZLuw?q=machine+learning
Administrative Assistant,N R Excavating & Services Ltd,"Surrey, BC",,"Oral communication, working with others, Problem solving, Decision making, Critical thinking, Continuous learning. N R Excavating & Services Ltd.",,SimplyHired,https://www.workopolis.com/job/j5JZw_hBtFem05RhkTfD4HddaKVWfym7whvx0ojdewPrjbsEdakE6Q?q=machine+learning
"Software Engineer, AI",Facebook,"Montréal, QC",,"Deep Learning, Computer Vision, NLP, Speech, AR/VR, Conversational AI, Dialogue, Robotics, AI-Infrastructure, Machine Learning or artificial intelligence.",,SimplyHired,https://www.workopolis.com/job/BjjriLqyYjU918HsSOTU4KQ0_u6YaYSNlujXv1UW7J8mseDxBMuqvQ?q=machine+learning
"SPECIALIST, DATA GOVERNANCE",Business Development Bank of Canada,"Montréal, QC",,"Experience with Machine Learning Data Catalogs (MLDC). No other bank is doing what we do. At BDC, we’re devoted to Canadian entrepreneurs.",,SimplyHired,https://www.workopolis.com/job/sL16Nc4lmoqXlfudrGdCnXAw5KCs6Y0Y6_LXdGp6VZ0NdbYK4scqsA?q=machine+learning
Senior Data Scientist,Microsoft,"Vancouver, BC",,"2+ years executing A/B experiments, machine learning, or other predictive analysis. Build and maintain learning plans for the product(s) with key analytical…",,SimplyHired,https://www.workopolis.com/job/1TIkWqQmhcSTB9-1YiCs87-jpq7_-lPIIx5qyAf_tkdBp-QMZ8kqfg?q=machine+learning
Data Engineering Consultant,Accenture,"Toronto, ON",,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI. A great day for us? We turn ideas into reality.",,SimplyHired,https://www.workopolis.com/job/F_lz-pe5iSrWs1IVB8SSDdOf_cizj3GZDz63zfWDyVYMlJRxx8Vp8Q?q=machine+learning
Chercheur – Tous les domaines / Researcher- All Disciplines,Microsoft,"Montréal, QC",,We seek outstanding applicants for full-time Researcher positions at Microsoft Research Montreal in the areas of Machine Learning & AI;,6d,SimplyHired,https://www.workopolis.com/job/-PUJ-aK0axS0ExWVdqJfMCLvU98hW5dxDbyFci6T5UnelRVAyFhQBw?q=machine+learning
Paint Line Operator,Eaton,"Airdrie, AB",,"Knowledge and practice of safety precautions related to working with machines. We’re ethical, passionate, accountable, efficient, transparent and we’re…",,SimplyHired,https://www.workopolis.com/job/FqTduQQwIQJUuTvCRBnC-Yy6Z7a9dr8vAU0NskUfRpvTgW-QQ4ruoA?q=machine+learning
Senior Data Scientist,Parkland Corporation,"Calgary, AB",,"Strong background in applying statistical machine learning techniques to predictive modeling and experience with Machine Learning libraries (via R, H2O, Python,…",,SimplyHired,https://www.workopolis.com/job/nifMG_R5rJblrTdpB2P53OGPPMT6POgOSxehH9JE2AHPZGq0d9eYyA?q=machine+learning
5G Software Development Environment Designer,Dell Technologies,"Toronto, ON",,"We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the…",,SimplyHired,https://www.workopolis.com/job/B35cV3u1FLr1hMKXnt7Gnb8AiFTFJj28oOaAIiRYMqLPQoctee458Q?q=machine+learning
Lead Portfolio Architect (Data),Xero,"Toronto, ON",,"Demonstrable experience leading the architectural thinking on analytical data usage, machine learning and artificial intelligence within an organization of…",,SimplyHired,https://www.workopolis.com/job/zKBY5qJ4YAms4LziiJb4E_JKXcL8Z-wOpnDkg-EvGQz-10YZRBuf5A?q=machine+learning
"Software Verification Specialist (qa,test) - SISW - MG 207489*",Siemens,"Saskatoon, SK",,"We differentiate from other products in our space through machine learning technology and creative algorithms, delivering huge accuracy, coverage, and speed…",,SimplyHired,https://www.workopolis.com/job/hj2gico_938cr1THMD8zETxjMhBsYdjnSX3j9qg-YcNpIxxFOHwMbQ?q=machine+learning
"Software Verification Specialist (qa,test) - SISW - MG 207489*",Mentor Graphics (Canada) ULC,"Saskatoon, SK",,"We differentiate from other products in our space through machine learning technology and creative algorithms, delivering huge accuracy, coverage, and speed…",,SimplyHired,https://www.workopolis.com/job/Y3IWp68ohG4SSv_zFyn5o04sEEZSMLCCfTT2UimjXyfVhJDTk-T6pg?q=machine+learning
"Director, Data Science",Loblaw Companies Limited,"Brampton, ON",,Continue to drive innovation by utilizing Machine Learning and Deep Learning technologies and capabilities to develop and deploy products.,13d,SimplyHired,https://www.workopolis.com/job/F3zFBEu_CR4LrlTu6yrJKkEwroK9Bnu-eHixDiRokSGb3yOS4xfWsQ?q=machine+learning
Product Designer - Lodging Team,Hopper,"Toronto, ON",,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,,SimplyHired,https://www.workopolis.com/job/qggo2oa3VG0BJiq4F6BZIQEGDv_QhbsMuZF61co6UE-Y3_SIdPxLTg?q=machine+learning
RES O 21R - Business Intelligence Analyst,BC Public Service,"Victoria, BC",,"Experience with machine learning, clustering and classification techniques to analyze diverse sources of data. An eligibility list may be established.",5d,SimplyHired,https://www.workopolis.com/job/hQJujvMja-vpTIxAXM-_uP6PIhLRAm0B3dFaSxlBCopjP3yAmgvPEw?q=machine+learning
Data Engineer (Cloud),StackPros,"Toronto, ON",,"Help the DRVN Intelligence Data Systems team adopt and evolve Predictive Modeling, Machine Learning and Deep Learning processes to deliver to clients in the…",,SimplyHired,https://www.workopolis.com/job/_x1zvIKhu3DNqiYnEMnD5mYpBYa98ay26l9wtDm6iIqLYlC9YbRSpg?q=machine+learning
Assembler (Afternoon Shift),Curtiss-Wright,"Mississauga, ON",,"Proficient in the use of electric and pneumatic tools, riveting tools, helicoil insert tools, tapping machines, bench grinders, circular saws, jig saws,…",13d,SimplyHired,https://www.workopolis.com/job/2jCWSrq_cU__4abIrMTc8hkpe7cRQt2iIGyiUFUi4oL2bFLFE8Sp3A?q=machine+learning
DevSecOps Engineer - Data Platform,Cisco Systems,"Vancouver, BC",,We enable our customers to securely adopt the cloud and deliver security the way the world works today. We protect users against threats anywhere they access…,,SimplyHired,https://www.workopolis.com/job/a_HJLzBLfpzhC4nCG--Q1v8bXsQ6hlLVbk3wsGlnZdvOgiotcWqhag?q=machine+learning
Software/Firmware Co-Op Student,Ranovus,"Ottawa, ON",,"Social networking, machine learning, and big data analytics demand ever-increasing network connectivity. RANOVUS, with operations in Ottawa, Canada, Nuremberg,…",,SimplyHired,https://www.workopolis.com/job/m1En4GcCmYSrW31XpI3F5zK9NBKvIpcoqdRQlRXYmcvSd-_dxVppDQ?q=machine+learning
"Software Developer, Test Automation",Geotab,"Waterloo, ON",,"Online learning and networking opportunities. Processing billions of data points a day, Geotab leverages data analytics and machine learning to improve…",,SimplyHired,https://www.workopolis.com/job/o8VDTTYO2Jgn9YP_u57MbU8yba8vXrrqKWH0TagMLxbHDuBrrRkoMA?q=machine+learning
