company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Able Innovations Inc.,"*_If interested in this position, please visit our website and view the job posting there. _*_( _https://www.ableinnovations.ca/careers) *Provide a completed…",https://www.workopolis.com/jobsearch/viewjob/tzq78-gORjq8O9MTiuUTr6A9Zq2oywIiGPLAcVhNba_-diCMTqngeQ?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"$75,000 - $120,000 a year",Lead Controls Systems & Robotics Engineer,www.workopolis.com
Paymentus,"Recognized by Deloitte as one of the fastest growing companies in North America, Paymentus is the premier provider of innovative, reliable, and secure…",https://www.workopolis.com/jobsearch/viewjob/Ft-HoRWp63yLcf8KIkert7BVsgetKd0cxdZwz0Sg5edcx09gpj8aDA?ak=machine+learning&l=Toronto,"Richmond Hill, ON",,"Estimated: $83,000 - $110,000 a year",React JS Developer,www.workopolis.com
BFS Capital,"BFS Capital, which has provided over $2BB in financing to over 23,000 businesses, across 400 industries in the US, Canada and the UK is working on an exciting…",https://www.workopolis.com/jobsearch/viewjob/PLPNN3Gwu2gjILDoSJrNtUPzbot6M07496a9zmbRfNSDGhQjWcB2UQ?ak=machine+learning&l=Toronto,"Toronto, ON",9 days ago,"Estimated: $76,000 - $100,000 a year",Front End Software Engineer,www.workopolis.com
Homewise Solutions Inc.,*Full Stack Developer* Homewise is a fast-growing startup that is changing the face of home buying in Canada by automating one of the country’s largest…,https://www.workopolis.com/jobsearch/viewjob/LT3tCVb_VFDP5mhEUX2quFV898dZIOrZCv2WC2dl9IEEPVPuB33FuA?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,,Full Stack Developer,www.workopolis.com
nugget.ai,Are you a Senior Data Scientist looking for an opportunity to build out a data science function from scratch within a growing organization? Do you want to be…,https://www.workopolis.com/jobsearch/viewjob/gKl1udh5J_79fxvKNPleQPIu2Sad9QC8u8yaOQZ5mEBqPISYK1nyJQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $91,000 - $120,000 a year",Senior Data Scientist,www.workopolis.com
"DTC Industrial Sales, Ltd.","Job Description DTC Fluid Power is currently recruiting for a Hydraulic Hose Assembler for their East Toronto, Ontario Service Shop. The key responsibilities…",https://www.workopolis.com/jobsearch/viewjob/GRROBh39bVx7iyr7iUBuZEZ6zEyM65pZrUShn8YS5AiGd5T8QssYKQ?ak=machine+learning&l=Toronto,"Scarborough, ON",1 day ago,$13 - $21 an hour,Hydraulic Hose Assembler,www.workopolis.com
Appnovation Technologies,"Technology is foundational to all of Appnovation's offerings, from consulting to digital innovation, to digital product and service creation. The technology…",https://www.workopolis.com/jobsearch/viewjob/W0r8HNlK_C3mQ06ip--D2W7sPG_Vp4j3AbCfSftIr0befLll3aD3JA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $60,000 - $84,000 a year",Senior Drupal Developer,www.workopolis.com
Birdseye Solutions,"Company Overview: Since 2011, Birdseye Security Solutions has been on a mission to reduce crime across North America. In order to make the biggest impact,…",https://www.workopolis.com/jobsearch/viewjob/rMue3SN34QZvEsMhHuzXmwOs9pSeLugJiyZeWduPAPWw8H9pUPGe5Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $78,000 - $110,000 a year",Software Solution Architect,www.workopolis.com
Tenstorrent,Tenstorrent is helping enable a new era in artificial intelligence (AI) and deep learning with its breakthrough processor architecture and software. The…,https://www.workopolis.com/jobsearch/viewjob/2uhk7WpW3Ca0mP_yi6c6H7HqzpNjt-4_-Jz6B-W5ml0kWKL1JWPuMA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $89,000 - $120,000 a year",FPGA Design Engineer,www.workopolis.com
Fraser Direct,"SHIFT: Monday to Friday, Days (5:45am - 3:00pm), some flexibility for occasional over-time as required LOCATION: Milton, ON PURPOSE OF POSITION: The…",https://www.workopolis.com/jobsearch/viewjob/g6WfYE4tmQf7qUN0cQTblbTJjWZ8kl08-d9DI0kVKbCR2_BfUG3ZJg?ak=machine+learning&l=Toronto,"Milton, ON",1 day ago,"Estimated: $37,000 - $50,000 a year",Packaging Team Leader,www.workopolis.com
LendTech Group,"*Description: * The LendTech Group is a progressive development company focused on robust tools for financial lead generation, management, and marketing. We…",https://www.workopolis.com/jobsearch/viewjob/nuCeKz8O0ekrSTsXH7-SykKQp_F4iAH9RU0Esf6VVblWTUoLa5EEPQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $65,000 - $93,000 a year",Senior Developer,www.workopolis.com
Dawn Foods,"Dawn Foods is a leading global baking company, providing high-quality solutions to customers around the world. We currently have an opening for a Warehouse…",https://www.workopolis.com/jobsearch/viewjob/O387qlO-0vvkk4ovl1tZlkr95EvnP5Ty-Dg4tBxAdahQ1gaxZNPLYw?ak=machine+learning&l=Toronto,"Brampton, ON",,"Estimated: $30,000 - $39,000 a year",Warehouse Worker,www.workopolis.com
Parkhurst Knitwear,*Parkhurst Knitwear Canada's leading Knitwear and Accessory manufacturer* *is seeking a capable and dynamic Production Manager to lead their Toronto facility. …,https://www.workopolis.com/jobsearch/viewjob/qDdNClAU8sISgn2K0ze6lCapo5f7BKxyf9PE6vUOPNuxbRemBlH6Vg?ak=machine+learning&l=Toronto,"Toronto, ON",Today,"Estimated: $89,000 - $120,000 a year",Production Manager,www.workopolis.com
BDO,"Putting people first, every day: BDO is a firm built on a foundation of positive relationships with our people and our clients. Each day, we rely on our…",https://www.workopolis.com/jobsearch/viewjob/7ziJJ2HTg79HtanPVO2Fm2Kq-yPcjrModfxU3vqv0eMsmDcTvdRBpg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $75,000 - $110,000 a year",Software Developer,www.workopolis.com
Ricoh Canada,"*Accountant* Ricoh Canada Inc. has always been on the forefront of workplace innovation. Yesterday, that meant creating the first office fax machine,…",https://www.workopolis.com/jobsearch/viewjob/ND1nfoi4F7H9LmwdwHJ-UY62eXdmUCPgiRuNWaGo6iBQHI2h0EMK3g?ak=machine+learning&l=Toronto,"Mississauga, ON",2 days ago,"Estimated: $46,000 - $60,000 a year",Accountant,www.workopolis.com
Kinaxis,"At Kinaxis, who we are is grounded in our common belief that people matter. Each one of us plays an important part in accomplishing our work, building our…",https://www.workopolis.com/jobsearch/viewjob/U0D-RN0hdpmdFgz0hsvSuXiyrv1hxG_yj3Wy6TwQIYE1p7UfsfNe5g?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $94,000 - $120,000 a year",Senior Python Developer(Platform),www.workopolis.com
Myant,"About us: At Myant, we are creating the world’s first textile computing platform, integrating technology directly into the only thing we’ve been wearing our…",https://www.workopolis.com/jobsearch/viewjob/-X67TpXGnNHWzCwUuN4joP6bQGi2fTyty-S-LWcO_Tkkzg4ds6o1RQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $99,000 - $130,000 a year",Senior Data Engineer,www.workopolis.com
Deliverr Inc,"Large online marketplaces like Amazon have trained consumers to expect products delivered to their doorsteps within 1-2 days at no extra cost. As a result,…",https://www.workopolis.com/jobsearch/viewjob/vGOPjlZV_7RdWVqIp23A0MYfn_a_I-qhfiOEHCaTsEzkBIBKVa_iag?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $95,000 - $140,000 a year",Sr. Backend Engineer,www.workopolis.com
iS5 Communications,"Position Status: Regular, Full time Work location: Mississauga, Ontario What you’ll be doing: Are you interested in helping to secure and enable reliable…",https://www.workopolis.com/jobsearch/viewjob/egF2c1MMgrtewA5Vz7sEZokIVWUAZn7gVbY6obmtsvzoU-vJDbEyIg?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $63,000 - $90,000 a year",FPGA Design Engineer,www.workopolis.com
AIH Technology Inc.,"Job Summary At AIH Tech, we pride ourselves in our commitment in developing ethical and responsible applications of facial recognition technology. We are…",https://www.workopolis.com/jobsearch/viewjob/CM6v3BIATtBlK-pTdO0P8SupFy9lvveiZSvpsgI362PNhXTRbWPOAg?ak=machine+learning&l=Toronto,"Markham, ON",11 days ago,"$55,000 - $100,000 a year",Senior Frontend Developer,www.workopolis.com
Best Athletes,"Dev and Sports? If this is your thing then we'd love to chat. Our company, Best Athletes is a sports analytics platform that helps athletes and coaches be…",https://www.workopolis.com/jobsearch/viewjob/cmA0t5Rhf7c7tLv_0-TcjFX-r6NtYXCXfMbJMv24jbFcKRtkOyOC_g?ak=machine+learning&l=Toronto,"Toronto, ON",2 days ago,"$70,000 - $90,000 a year",Full Stack Developer - Sports Tech Industry,www.workopolis.com
ABI Auto-Bake Industries Ltd.,"Why join the ABI LTD team? We’re passionate about what we do and we’re proud of the equipment we build. Since 1989, we’ve specialized in the manufacturing…",https://www.workopolis.com/jobsearch/viewjob/mAzBSm9Of05hhtpOdZIDX21UjmDjXHXiDZJhJ9EAMnhqgnPW7h1_3w?ak=machine+learning&l=Toronto,"Richmond Hill, ON",,"Estimated: $53,000 - $71,000 a year",After-Sales Parts Coordinator,www.workopolis.com
CGX Medical Inc - Creating Generation Next,We are looking to hire immediately at least one full-time Web Developer to join our development team. The selected candidate will be working with our senior…,https://www.workopolis.com/jobsearch/viewjob/F4wHJzN9GQe7S1fXIABPbQcfZHR_kgqVpAsz6K0Q-ilZSwyxsi0V-Q?ak=machine+learning&l=Toronto,"Mississauga, ON",1 day ago,$15 - $25 an hour,Web Developer,www.workopolis.com
iS5 Communications,"Position Status: Regular, Full time Work location: Mississauga, Ontario What you’ll be doing: Are you interested in helping to secure and enable reliable…",https://www.workopolis.com/jobsearch/viewjob/vbnWF2g2u-7KRqk-4xFqo85ErHYpFGwI8upiCUhke3q8dJk75NcjpA?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $63,000 - $83,000 a year",Jr. Software Engineer,www.workopolis.com
AlphaLayer,"The AlphaLayer team at AltaML is looking for a highly motivated Manager, Business Development in Toronto to help in the development and execution of our…",https://www.workopolis.com/jobsearch/viewjob/VEMluMuD7nNbwsLyHfVL-jsSMBIB7n4xcIPLofPwBeYAfWD9P2Ou_Q?ak=machine+learning&l=Toronto,"Toronto, ON",14 days ago,"Estimated: $83,000 - $120,000 a year","Manager, Business Development",www.workopolis.com
ENERCARE,"Come and join one of North America's largest home and commercial services and energy solutions companies! We offer comprehensive benefits, a DC Pension Plan…",https://www.workopolis.com/jobsearch/viewjob/LTirgM4IgP0cFduUSOMLV3p8UvL_TEWVWtWMNm4rEnrI3A_1C010Cg?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $83,000 - $110,000 a year","Analytics Developer, Data Strategy & Operations",www.workopolis.com
Drive Autogroup,"At Drive Autogroup, we don’t just want you to start here, we want you to stay here! As one of Ontario’s up and coming automotive groups, our goal is to…",https://www.workopolis.com/jobsearch/viewjob/3gL78C_pBbS09lFWymEkjSo2hwpWilrwNpUFAhPsfvOWsQSPdLNtRQ?ak=machine+learning&l=Toronto,"Pickering, ON",,"Estimated: $35,000 - $45,000 a year",Detailer,www.workopolis.com
Wysdom.AI,We are looking for a great Senior Java Developer to join Wysdom.AI – a fast-growing company providing the world’s only advanced conversational AI as a service…,https://www.workopolis.com/jobsearch/viewjob/PG0f3HFRrm1QNlx1TUzvnbGGxtae9c1AiiZ3933sNLZJwzIJ6pfawQ?ak=machine+learning&l=Toronto,"Richmond Hill, ON",,"Estimated: $67,000 - $95,000 a year",Senior Java Developer,www.workopolis.com
Kinaxis,"At Kinaxis, who we are is grounded in our common belief that people matter. Each one of us plays an important part in accomplishing our work, building our…",https://www.workopolis.com/jobsearch/viewjob/USxnDVVHjlBRgXPPu6GVa_-do7ydluDtNW-OCFR0AQjky0BihRaB5A?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $86,000 - $110,000 a year",Senior ML Platform Developer,www.workopolis.com
Brafasco,Working Hours: Full-time 40 hours (Monday- Friday) Branch is open from 7am - 5pm Job Summary: Responsible for managing counter sales and customer relations.…,https://www.workopolis.com/jobsearch/viewjob/kqQQpo4ZwvUANqlVeKQZneQ4du_BDFGN85KI2NOX59JjGuZx76Oy8g?ak=machine+learning&l=Toronto,"Woodbridge, ON",5 days ago,"Estimated: $39,000 - $56,000 a year",Counter Sales Associate,www.workopolis.com
Sol Cuisine Inc,"Sol Cuisine is a trusted legacy brand catering to a growing community of retail and restaurant consumers in search of Non-GMO, Wheat and Gluten-Free, Kosher,…",https://www.workopolis.com/jobsearch/viewjob/oJyr1gDNZEBfOe0ZUnx2KZsQ7iM0rv6S6_ACu7DVCG9clvxZU26zrw?ak=machine+learning&l=Toronto,"Mississauga, ON",1 day ago,"Estimated: $61,000 - $83,000 a year",Maintenance Manager,www.workopolis.com
Noranco,"Noranco is a world class, integrated manufacturer and solutions provider to the international commercial and military aerospace sectors. We provide added…",https://www.workopolis.com/jobsearch/viewjob/WopgvcTlVe8YljQT_vplvgh_J42C79_JJCQbV88PyJ6SyOPctFcAFA?ak=machine+learning&l=Toronto,"Vaughan, ON",,"Estimated: $44,000 - $57,000 a year",CNC Apprentice,www.workopolis.com
EveryMind,"IT SYSTEM ADMINISTRATOR 18 Month Contract Position 37.5 hours per week File # 20-030 EveryMind (formerly Peel Children’s Centre) looking for a dynamic,…",https://www.workopolis.com/jobsearch/viewjob/2ctcVuoxYmDeBorEHsfAzmcNySxrZd4CyU1NGWebMXry_1kc3DYb4w?ak=machine+learning&l=Toronto,"Mississauga, ON",1 day ago,"$70,000 - $82,000 a year",IT System Administrator - 18 Month Contract,www.workopolis.com
Give and Go Prepared Foods,J*ob Overview: * Under the general supervision of the Line Leader or Production Supervisor; the Mixer’s primary responsibility is to mix raw materials in…,https://www.workopolis.com/jobsearch/viewjob/ktkdG9Ox_vtqsdXbl2vAbiQ4tkt6bGBQ0iSXC1oMimfH0ptsD-8F-Q?ak=machine+learning&l=Toronto,"Brampton, ON",10 days ago,"Estimated: $26,000 - $34,000 a year",Mixer Operator,www.workopolis.com
Tenstorrent,Tenstorrent is helping enable a new era in artificial intelligence (AI) and deep learning with its breakthrough processor architecture and software. The…,https://www.workopolis.com/jobsearch/viewjob/2f0_0DxB48JXMu89B3PFwxYjXTmjzI-IQdhBejk87fHr49DAN5nShQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $79,000 - $110,000 a year",Digital Design Verification Engineer,www.workopolis.com
J & J Trailers,"*Experience: * * 3 years or more in Equipment Trailers Assembly and Mechanics *Job Details: * * Experience w/ trailers, trailers parts assembly,…",https://www.workopolis.com/jobsearch/viewjob/Lz3G7YLFbBHLBABgL3BTKGijAmf56vtW3R82yQgVand1o49F7mx99Q?ak=machine+learning&l=Toronto,"Scarborough, ON",6 days ago,$20 - $30 an hour,Trailer Mechanic,www.workopolis.com
Printful,Us - We're not normal. We don't fit the mold of every other manufacturing company in town. We're much cooler. And we want you to come work with us. You-…,https://www.workopolis.com/jobsearch/viewjob/qxg3ruUPktbkDkK9neCdJsc_DcJ7ox04N44tEvEYXO_YeVmyTj4M1A?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $33,000 - $44,000 a year",Apparel Printer - DTG,www.workopolis.com
Birdseye Solutions,"Company Overview: Since 2011, Birdseye Security Solutions has been on a mission to reduce crime across North America. In order to make the biggest impact,…",https://www.workopolis.com/jobsearch/viewjob/y13GitHYbXzErHuULCx0M_jWHqYSCA9CH4k_vtweQx-yHjNWOdMA7g?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $62,000 - $83,000 a year",CCTV Operations Manager,www.workopolis.com
Printful,Us - We're not normal. We don't fit the mold of every other manufacturing company in town. We're much cooler. And we want you to come work with us. You-…,https://www.workopolis.com/jobsearch/viewjob/KwmCdTcd5fcs6Za9hqj5B6PFLDBdFj1GK4j2x8UwQPEpuONkm_klzg?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $40,000 - $52,000 a year",Maintenance Apprentice - Embroidery and Apparel,www.workopolis.com
"Advanced Micro Devices, Inc.","What you do at AMD changes everything At AMD, we push the boundaries of what is possible. We believe in changing the world for the better by driving…",https://www.workopolis.com/jobsearch/viewjob/pkUa-LLysB9rAN05NBnDZ3APQV_jXdpiq7YDfp4u0_6FjNun43UxVg?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $51,000 - $68,000 a year",ASIC Design Verification Architect,www.workopolis.com
Myant,"About us: At Myant, we are creating the world’s first textile computing platform, integrating technology directly into the only thing we’ve been wearing our…",https://www.workopolis.com/jobsearch/viewjob/i9fh37m2_zRIkfpjJSGZEndmcYV6c5z78pIf3m2OSd_XcoIFp746-A?ak=machine+learning&l=Toronto,"Etobicoke, ON",,"Estimated: $69,000 - $96,000 a year",Embedded Software Engineer,www.workopolis.com
Sotawall Limited,"*Job Description: * As a full time employee of Sotawall Limited and Millwright, you will be working with our maintenance team, sharing the responsibility for…",https://www.workopolis.com/jobsearch/viewjob/9bStFgnUF3NnpV3DPz-zl6lfWSyhs4JzLd81FJLfdrIE3WI63Qe2EA?ak=machine+learning&l=Toronto,"Brampton, ON",,$28 - $37 an hour,Millwright Mechanic,www.workopolis.com
BFS Capital,We are seeking Senior Java Software Engineers who can help us design and build the future. You will have the opportunity to work with a talented group of…,https://www.workopolis.com/jobsearch/viewjob/ngthOkG2b1uzy4cbw6LCf68KjGYfcu0ef9lZpFOxysT-UV4JjVtCjA?ak=machine+learning&l=Toronto,"Toronto, ON",Today,"Estimated: $87,000 - $130,000 a year",Senior Java Software Engineer,www.workopolis.com
Brafasco,Working Hours: Full-time 40 hours (Monday- Friday) Branch is open from 7am - 5pm Job Summary: Responsible for managing counter sales and customer relations.…,https://www.workopolis.com/jobsearch/viewjob/20GyRK7XJCW2VzhETQYYH6cwnhR818nEYmTNH2rHP1QDcB2nWEV12g?ak=machine+learning&l=Toronto,"Vaughan, ON",1 day ago,"Estimated: $41,000 - $55,000 a year",Counter Sales Associate,www.workopolis.com
